name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2024-08-05T14:00:00,31.3,32.1,17.9,44.71,0,0,,0,0,27.7,10.7,170,1016,27.9,16,843,3,8,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-05T15:00:00,31.5,32.6,18.3,45.22,0,0,,0,0,27.7,12.8,221,1015.4,19.2,16,747,2.7,7,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-05T16:00:00,31,32.1,18.5,47.29,0,0,,0,0,22.3,12.3,160,1014.6,34.2,16,616,2.2,6,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-05T17:00:00,30.8,31.7,18.1,46.6,0,0,,0,0,25.9,11.2,158,1014.1,34.2,16,454,1.6,5,8,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-05T18:00:00,29.2,30.5,19.1,54.66,0,0,,0,0,25.9,20.7,162,1014.2,34.2,16,112,0.4,1,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-05T19:00:00,28.1,30.2,20.9,65.02,0,0,,0,0,22.3,3.7,61,1014.5,65,16,40,0.1,0,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-05T20:00:00,27.5,29.8,21.9,71.71,0,0,,0,0,18.4,3.3,28,1014.7,34.2,16,0,0,0,60,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-05T21:00:00,27.3,29.8,22.2,73.7,0,0,,0,0,18.4,3.4,346,1014.4,34.2,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-05T22:00:00,28.7,30.3,19.7,58.1,0,0,,0,0,16.6,8.6,217,1014.3,35.9,16,0,0,0,60,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-05T23:00:00,28.6,29.9,19.1,56.66,0,0,,0,0,16.6,9,210,1014.2,34.2,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T00:00:00,27.6,29.9,21.4,68.99,0,0,,0,0,18.4,11.3,224,1014.2,27.9,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T01:00:00,27.5,29.8,21.9,71.71,0,0,,0,0,18.4,11,224,1013.8,27.9,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T02:00:00,27,29.1,21.9,73.8,0,0,,0,0,20.5,10.9,224,1013.7,19.2,16,0,0,0,30,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T03:00:00,26.8,28.8,21.7,73.4,0,0,,0,0,18.4,13,218,1013.2,25.4,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T04:00:00,26.4,26.4,21.7,75.29,0,0,,0,0,16.6,10.2,226,1012.8,25.4,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T05:00:00,26.2,26.2,21.9,77.22,0,0,,0,0,22.3,10.5,202,1012.8,34.2,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T06:00:00,25.8,25.8,22.2,80.73,0,0,,0,0,20.5,8,224,1013.4,30.4,16,9,0,0,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T07:00:00,25.9,25.9,22.8,83.04,0,0,,0,0,22.3,9.3,218,1013.6,65,14.2,56,0.2,1,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T08:00:00,26.3,26.3,22.9,81.6,0,0,,0,0,20.5,5,298,1013.8,98.9,13.8,178,0.6,2,30,Overcast,cloudy,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T09:00:00,27.2,30.2,23.3,79.24,0,0,,0,0,20.5,14.3,250,1013.7,95.7,14.2,320,1.2,3,30,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T10:00:00,28.3,31.5,22.7,71.7,0,0,,0,0,18.4,2.9,303,1013.3,47.7,14.8,527,1.9,5,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T11:00:00,29.9,33,21.9,62.33,0,0,,0,0,13,7.2,280,1013.3,82.6,16,782,2.8,8,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T12:00:00,31,33.7,20.9,55.05,0,0,,0,0,13,9.1,258,1013.2,34.2,16,889,3.2,9,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T13:00:00,31.4,34.1,20.9,53.74,0,0,,0,0,13,4,337,1012.7,50.8,16,228,0.8,2,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T14:00:00,30.8,33.4,20.8,55.28,0,0,,0,0,13,2.6,334,1012.5,88.9,16,337,1.2,3,60,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T15:00:00,31.4,34.7,21.5,55.61,0,0,,0,0,18.4,9.9,88,1011.8,88.9,16,278,1,3,60,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T16:00:00,29.5,33.2,22.7,66.93,0,0,,0,0,37.1,12.7,170,1011.4,88.9,16,425,1.5,4,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T17:00:00,27.8,30.2,21.7,69.38,0,0,,0,0,40,25.8,182,1011.5,85.7,16,112,0.4,1,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T18:00:00,24.8,24.8,21.8,83.01,0.609,100,rain,0,0,16.6,7.3,346,1012.8,99.2,13.6,0,0,0,30,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T19:00:00,23.2,23.2,21.7,91.62,2.694,100,rain,0,0,14.8,12.1,68,1013.6,100,5.5,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T20:00:00,23.1,23.1,21.6,91.61,5.241,100,rain,0,0,14.8,11.5,59,1013.7,100,7.2,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T21:00:00,22.4,22.4,21.3,93.66,13.229,100,rain,0,0,14.8,9.5,26,1014,100,7.4,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T22:00:00,22.3,22.3,21.6,95.88,6.905,100,rain,0,0,14.8,3.3,85,1014.4,100,3.1,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-08-06T23:00:00,22.5,22.5,21.3,93.05,8.807,100,rain,0,0,14.8,8.9,137,1014,100,3.5,0,0,0,3,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T00:00:00,22.3,22.3,21.2,93.46,1.453,100,rain,0,0,13,11.2,130,1013.2,92.5,8.4,0,0,0,3,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T01:00:00,22.5,22.5,21.2,92.39,0.656,100,rain,0,0,13,8,139,1012.1,89.8,9.2,0,0,0,10,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T02:00:00,22.5,22.5,21.2,92.34,0.372,100,rain,0,0,13,2.6,56,1011.9,68.4,9.2,0,0,0,10,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T03:00:00,22.5,22.5,21.1,91.89,0.109,100,rain,0,0,13,7,51,1012.5,100,10.7,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T04:00:00,22.1,22.1,20.7,91.71,0.156,100,rain,0,0,13,11.5,80,1011.7,99.2,11.1,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T05:00:00,22,22,20.7,92.34,0.297,100,rain,0,0,20.5,8,62,1012.3,100,11.1,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T06:00:00,21.8,21.8,20.5,92.22,0,0,,0,0,31.2,17.3,50,1012.9,100,14.2,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T07:00:00,21.3,21.3,19.6,90.26,0,0,,0,0,25.9,12.3,61,1013.6,100,16,18,0.1,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T08:00:00,20.1,20.1,18.6,91.38,0.048,100,rain,0,0,29.5,17.4,60,1014.3,100,16,42,0.2,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T09:00:00,19.7,19.7,17.9,89.77,0.2,100,rain,0,0,44.6,21.2,64,1014.8,100,7.4,45,0.2,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T10:00:00,19.1,19.1,17.3,89.54,0.322,100,rain,0,0,31.3,16.6,51,1015.2,100,5.2,107,0.4,1,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T11:00:00,18.6,18.6,17.2,91.44,0,0,,0,0,32.8,16.5,36,1015.6,100,11.6,77,0.3,1,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T12:00:00,18.5,18.5,16.8,89.71,0.185,100,rain,0,0,31.3,19.7,53,1015.9,100,7.4,85,0.3,1,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T13:00:00,18.4,18.4,16.7,89.45,0.028,100,rain,0,0,29.5,17.1,55,1016,100,6.2,87,0.3,1,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T14:00:00,18.6,18.6,17.1,91.16,0.562,100,rain,0,0,29.5,16.9,59,1016.6,100,3.4,92,0.3,1,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T15:00:00,18.6,18.6,17.2,91.44,0.623,100,rain,0,0,25.9,16.3,65,1016.1,100,4.3,58,0.2,1,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T16:00:00,18.7,18.7,17.3,91.3,0.195,100,rain,0,0,31.7,16.2,69,1016.1,100,4.3,63,0.2,1,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T17:00:00,19.1,19.1,17.2,89.14,0.027,100,rain,0,0,29.5,15.2,66,1016.2,100,15.1,77,0.3,1,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T18:00:00,19.2,19.2,17.1,87.35,0,0,,0,0,27.7,18,64,1016.1,99.1,16,23,0.1,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T19:00:00,19.5,19.5,17.3,87.25,0,0,,0,0,29.5,16.7,63,1016.3,99.1,15.7,13,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T20:00:00,19.6,19.6,17,85.01,0,0,,0,0,29.5,16.5,74,1016.5,99.1,16,4,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T21:00:00,19.4,19.4,17,85.75,0,0,,0,0,27.7,16.5,69,1017.6,99,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T22:00:00,19.6,19.6,16.2,80.84,0.027,100,rain,0,0,27.7,13.4,92,1017.4,99,15.6,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-08-07T23:00:00,19.4,19.4,16.9,85.45,0,0,,0,0,27.7,8.9,60,1017.5,100,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T00:00:00,19.4,19.4,16.8,84.84,0,0,,0,0,25.9,10.4,60,1017.4,100,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T01:00:00,19.6,19.6,16.1,80.57,0,0,,0,0,25.9,9.1,105,1017.5,100,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T02:00:00,19.6,19.6,16.1,80.57,0,0,,0,0,24.1,10.9,100,1017.5,100,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T03:00:00,19.6,19.6,16.7,83.37,0,0,,0,0,25.9,8.8,76,1017.6,100,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T04:00:00,19.6,19.6,17,85.01,0,0,,0,0,25.9,10.7,65,1017.4,100,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T05:00:00,19.6,19.6,16.7,83.37,0,0,,0,0,25.9,13.6,70,1017.6,100,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T06:00:00,18.9,18.9,17.1,89.58,0.083,100,rain,0,0,25.9,13.2,70,1018.4,100,3.8,2,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T07:00:00,18.9,18.9,17.3,90.15,0.024,100,rain,0,0,27.7,12.3,67,1018.3,100,5.2,21,0.1,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T08:00:00,19.1,19.1,17.3,88.94,0,0,,0,0,27.7,14.5,65,1018.5,100,6.7,41,0.1,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T09:00:00,19.1,19.1,17.3,88.99,0,0,,0,0,29.5,18.4,65,1018.8,100,14.2,60,0.2,1,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T10:00:00,19.6,19.6,17.4,87.31,0,0,,0,0,29.5,13.1,57,1019,100,8.1,101,0.4,1,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T11:00:00,19.7,19.7,18,89.97,0.133,100,rain,0,0,31.3,10.2,70,1019.1,100,12,72,0.3,1,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T12:00:00,19.7,19.7,18.3,91.73,4.1,100,rain,0,0,22.3,12.8,63,1019.1,100,2.7,106,0.4,1,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T13:00:00,20.3,20.3,18.4,88.88,0.788,100,rain,0,0,29.5,13.4,65,1019,100,9.3,107,0.4,1,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T14:00:00,20.4,20.4,18.8,90.44,0.048,100,rain,0,0,29.5,14.5,64,1018.6,100,10.7,58,0.2,1,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T15:00:00,20.5,20.5,18.9,90.53,0,0,,0,0,40.7,13.9,61,1018.4,100,14.2,69,0.2,1,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T16:00:00,20.2,20.2,18.9,91.99,0.247,100,rain,0,0,33.5,11.9,70,1019.2,100,2.8,87,0.3,1,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC"
"New York City,USA",2024-08-08T17:00:00,20.8,20.8,19.3,91.27,0.404,100,rain,0,0,38.9,14.6,60,1018.4,100,2.8,46,0.2,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T18:00:00,20.9,20.9,19.6,91.87,0.332,100,rain,0,0,36.8,15,66,1018.4,100,2.6,49,0.2,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T19:00:00,20.6,20.6,19.2,91.5,0.185,100,rain,0,0,37.1,14.7,53,1018.7,100,2.7,6,0,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T20:00:00,20.3,20.3,19.3,94.09,0.79,100,rain,0,0,37.1,13.9,49,1018.2,100,4,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T21:00:00,20.8,20.8,19.6,92.5,0.847,100,rain,0,0,37.1,11.8,50,1018.2,100,5.5,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T22:00:00,20.7,20.7,19.5,92.37,1.038,100,rain,0,0,35.3,12.5,72,1018.6,100,4.6,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-08-08T23:00:00,21,21,19.6,91.87,0.468,100,rain,0,0,24.1,10.3,52,1017.8,100,7,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T00:00:00,21.3,21.3,20.1,93.14,0.027,100,rain,0,0,24.1,12.7,70,1017.8,100,4.1,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T01:00:00,21.3,21.3,20.2,93.4,0,0,,0,0,22.3,10.2,54,1016.8,100,2.5,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T02:00:00,21.8,21.8,21.1,95.77,0.048,100,rain,0,0,22.3,5.5,44,1016.1,100,1.6,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T03:00:00,23,23,21.9,93.58,0.027,100,rain,0,0,22.3,6.9,135,1015.7,97.3,3.7,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T04:00:00,24.6,24.6,23.4,93.22,0.104,100,rain,0,0,35,20.7,146,1014.7,100,8.1,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T05:00:00,24.6,24.6,23.4,93.22,0.08,100,rain,0,0,34.2,14.2,146,1014.3,100,8.6,0,0,0,30,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T06:00:00,24.6,24.6,23.4,93.22,0.08,100,rain,0,0,35.7,19.9,150,1014.1,100,9.8,3,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T07:00:00,24.8,24.8,23.4,91.83,0,0,,0,0,37.8,19,142,1013.9,97.5,8.2,64,0.2,1,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T08:00:00,25.4,25.4,23.8,91.38,0.16,100,rain,0,0,43.5,16.3,150,1013.7,100,11.3,264,1,3,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T09:00:00,25.9,25.9,23.8,88.38,0.527,100,rain,0,0,46.6,18.6,150,1013.2,100,12.1,155,0.6,2,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T10:00:00,26.4,26.4,23.8,85.73,0,0,,0,0,62.7,30,157,1012.8,100,12.4,167,0.6,2,10,Overcast,cloudy,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T11:00:00,26.4,26.4,23.5,84.2,0,0,,0,0,67.6,18.6,152,1012.1,99.1,12.6,155,0.6,2,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T12:00:00,27.1,30,23.5,80.88,0,0,,0,0,66.7,21.7,160,1011.2,97.5,13.8,565,2,6,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T13:00:00,27.4,30.5,23.4,78.95,0,0,,0,0,57.4,25.8,162,1010.5,98.3,13.8,334,1.2,3,10,Overcast,cloudy,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T14:00:00,26.9,29.5,23.1,79.75,0.08,100,rain,0,0,60.8,22.1,170,1009.5,97.5,13.8,256,0.9,3,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T15:00:00,26.7,29.3,23.3,81.23,0.265,100,rain,0,0,48.6,21.7,174,1009.2,96.7,12.9,210,0.8,2,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T16:00:00,26.8,29.2,22.8,78.6,0,0,,0,0,65.2,21.8,168,1008.7,99.2,14.2,130,0.5,1,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T17:00:00,26.7,29.1,22.8,79.43,0,0,,0,0,67,21.2,166,1008.8,99.2,12.9,93,0.3,1,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T18:00:00,26.4,26.4,22.7,80.07,0,0,,0,0,60.5,18.9,174,1008,89.8,13.7,26,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T19:00:00,24.8,24.8,23.1,90.35,0.808,100,rain,0,0,55.1,16,184,1008.3,100,7.2,18,0.1,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T20:00:00,24.2,24.2,22.8,91.55,0.185,100,rain,0,0,39.5,23.8,178,1008.9,99.1,10.4,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T21:00:00,24,24,22.7,92.12,0.023,100,rain,0,0,38.9,14.5,184,1009.6,100,8.5,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T22:00:00,24,24,22.8,92.75,0.669,100,rain,0,0,35.3,12.1,194,1009.9,100,8.6,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-09T23:00:00,24.1,24.1,22.8,92.12,0.185,100,rain,0,0,29.5,12.3,221,1009.9,100,8.9,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-10T00:00:00,24.1,24.1,22.9,92.57,0.185,100,rain,0,0,29.5,12.1,204,1009.8,100,11.1,0,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-10T01:00:00,24.2,24.2,22.9,92,0,0,,0,0,25.9,11.7,208,1009.5,100,12.3,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-10T02:00:00,24.7,24.7,23,90.32,0,0,,0,0,20.5,14.5,254,1009.6,98.2,14.8,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-10T03:00:00,24.5,24.5,21.6,83.83,0,0,,0,0,18.4,9.9,272,1010.1,95.7,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-08-10T04:00:00,24.3,24.3,20.4,79.16,0,0,,0,0,16.6,10,275,1010.8,98.2,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
