name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2024-09-01T00:00:00,23.2,23.2,19.5,79.3,0,0,,0,0,14.8,4.4,91,1014.5,90.6,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T01:00:00,23,23,19.5,80.24,0,0,,0,0,13,4,91,1014,52.6,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T02:00:00,23,23,19.5,80.63,0,0,,0,0,13,7,201,1013.8,31,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T03:00:00,23,23,19.3,79.69,0,0,,0,0,13,11.7,206,1013.6,97.5,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T04:00:00,23,23,19.3,79.69,0,0,,0,0,16.6,11.9,202,1013.2,100,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T05:00:00,23,23,19.3,80.07,0,0,,0,0,18.4,7.6,198,1013,100,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T06:00:00,23.3,23.3,19.6,79.66,0,0,,0,0,18.4,4.4,277,1012.9,100,16,0,0,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T07:00:00,23,23,20,83.17,0,0,,0,0,18.4,8.3,226,1013.1,100,16,21,0.1,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T08:00:00,23,23,20.2,83.92,0,0,,0,0,20.5,5.1,287,1013.3,100,16,42,0.2,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T09:00:00,23.4,23.4,20.6,84.06,0,0,,0,0,20.5,4.3,282,1012.9,98.2,13.5,131,0.5,1,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T10:00:00,24.1,24.1,20.6,80.51,0,0,,0,0,20.5,4.7,282,1012.6,98.2,14.1,164,0.6,2,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T11:00:00,24.9,24.9,21,79.01,0,0,,0,0,16.6,4.7,297,1012.4,89.8,15.3,125,0.5,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T12:00:00,25,25,20.6,76.42,0,0,,0,0,25.9,9.5,231,1012.2,91.4,15.3,331,1.2,3,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T13:00:00,25.5,25.5,20.8,75.24,0,0,,0,0,27.7,8.6,242,1011.9,92.3,15.3,191,0.7,2,30,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T14:00:00,26.2,26.2,20.7,71.73,0,0,,0,0,27.7,10.6,228,1011.5,99.2,15.3,176,0.6,2,30,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T15:00:00,25.8,25.8,20.9,74.2,0,0,,0,0,29.5,4.7,299,1011.2,96.7,16,202,0.7,2,30,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T16:00:00,27.1,28.6,19.9,64.96,0,0,,0,0,27.7,3,322,1010.5,61.8,16,479,1.7,5,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T17:00:00,27.5,29.1,20.1,64.05,0,0,,0,0,33.5,4.6,309,1009.8,34.2,16,485,1.7,5,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T18:00:00,27.7,29.3,20,62.8,0,0,,0,0,31.7,5.7,287,1009.6,50.8,16,152,0.5,2,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T19:00:00,27,28.5,20.1,66.07,0,0,,0,0,16.6,8.7,200,1009.5,34.2,16,18,0.1,0,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T20:00:00,26.4,26.4,20.6,70.23,0,0,,0,0,14.8,8.8,180,1009.9,25.4,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T21:00:00,26.1,26.1,20.8,72.91,0,0,,0,0,14.8,10.1,210,1010.4,25.4,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T22:00:00,25.8,25.8,20.8,74.18,0,0,,0,0,14.8,4.8,275,1010.7,19.2,16,0,0,0,30,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-01T23:00:00,25.6,25.6,20.2,72.49,0,0,,0,0,14.8,10.6,226,1010.8,19.2,16,0,0,0,30,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T00:00:00,25.3,25.3,18.8,67.63,0,0,,0,0,16.6,8,222,1010.8,19.2,16,0,0,0,30,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T01:00:00,24.6,24.6,17.8,65.93,0,0,,0,0,40.4,15.3,303,1011.6,19.2,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T02:00:00,23,23,16.1,65.18,0,0,,0,0,27.7,11,338,1012.3,19.2,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T03:00:00,22.5,22.5,13.9,58.31,0,0,,0,0,27.7,12.5,332,1012.1,19.2,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T04:00:00,21.9,21.9,11,49.87,0,0,,0,0,29.5,7.9,347,1012.3,19.2,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T05:00:00,20.8,20.8,10.9,53.07,0,0,,0,0,24.1,11.9,330,1012.6,19.2,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T06:00:00,20.2,20.2,11.4,56.97,0,0,,0,0,31.7,9.7,334,1013.2,19.2,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T07:00:00,19.6,19.6,11.9,61.07,0,0,,0,0,39.7,13.8,326,1014,34.2,16,35,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T08:00:00,19.6,19.6,12.7,64.43,0,0,,0,0,27.7,18.1,330,1014.8,50.8,16,77,0.3,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T09:00:00,20.3,20.3,12.9,62.51,0,0,,0,0,31.7,17.3,337,1015.4,88.9,16,460,1.7,5,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T10:00:00,20.9,20.9,13,60.66,0,0,,0,0,31.7,14.1,334,1015.9,30.4,16,480,1.7,5,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T11:00:00,21.7,21.7,13.4,59.21,0,0,,0,0,29.5,11.5,352,1016.5,24.2,16,779,2.8,8,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T12:00:00,23.4,23.4,13.4,53.47,0,0,,0,0,37.1,11,360,1016.6,27.9,16,915,3.3,9,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T13:00:00,24.4,24.4,12,45.9,0,0,,0,0,31.7,7.5,349,1016.2,44.6,16,1008,3.6,10,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T14:00:00,26,26,10.9,38.7,0,0,,0,0,41.6,10.2,312,1016.2,58.7,16,925,3.3,9,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T15:00:00,25.1,25.1,9.5,37.17,0,0,,0,0,42.5,6.4,329,1016,44.6,16,749,2.7,7,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T16:00:00,25.4,25.4,8.8,34.85,0,0,,0,0,36.8,13.4,348,1016.1,44.6,16,585,2.1,6,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T17:00:00,25.2,25.2,8.1,33.73,0,0,,0,0,34.5,15.3,340,1016.4,44.6,16,501,1.8,5,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T18:00:00,24.8,24.8,7.3,32.82,0,0,,0,0,40.3,16.4,308,1017.1,35.9,16,181,0.7,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T19:00:00,23.7,23.7,8.5,37.79,0,0,,0,0,47.9,26.2,308,1017.9,15.6,16,16,0.1,0,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T20:00:00,22.5,22.5,8,39.61,0,0,,0,0,40.7,15.3,326,1018.7,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T21:00:00,21.4,21.4,8,42.11,0,0,,0,0,46.2,13.2,320,1019.8,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T22:00:00,20.2,20.2,7,42.25,0,0,,0,0,35,17.1,348,1021,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-02T23:00:00,19,19,6.7,44.68,0,0,,0,0,40.7,14.8,340,1021.9,4.4,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T00:00:00,18.5,18.5,6.2,44.82,0,0,,0,0,38.9,14.5,350,1022.5,4.4,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T01:00:00,17.4,17.4,7,50.62,0,0,,0,0,37.1,14.6,344,1023.2,0,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T02:00:00,16.7,16.7,7.2,53.36,0,0,,0,0,35.3,9.8,12,1023.7,0,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T03:00:00,16.5,16.5,7,53.29,0,0,,0,0,33.5,11.6,2,1024.2,0,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T04:00:00,16,16,7,55.28,0,0,,0,0,31.3,13.2,30,1024.4,0,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T05:00:00,14.9,14.9,7.3,60.54,0,0,,0,0,27.7,10.9,8,1024.8,0,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T06:00:00,14.7,14.7,7.3,61.11,0,0,,0,0,25.9,9.1,14,1025.4,0,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T07:00:00,15.1,15.1,7.7,61.14,0,0,,0,0,24.1,9.1,356,1026,10.5,16,23,0.1,0,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T08:00:00,15.7,15.7,8.5,62.65,0,0,,0,0,22.3,5.4,6,1026.5,10.5,16,53,0.2,1,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T09:00:00,17.1,17.1,7.8,54.06,0,0,,0,0,22.3,5.7,5,1027.1,10.5,16,463,1.7,5,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T10:00:00,18.8,18.8,5.7,42.09,0,0,,0,0,37.1,18.1,20,1027.3,10.5,16,642,2.3,6,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T11:00:00,20.3,20.3,3.8,33.59,0,0,,0,0,18.4,16.6,33,1027.5,10.5,16,788,2.8,8,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T12:00:00,21.2,21.2,2.6,29.13,0,0,,0,0,33.5,14.1,63,1027.4,0,16,856,3.1,9,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T13:00:00,22.1,22.1,3.5,29.62,0,0,,0,0,31.7,8.7,50,1027,10.5,16,874,3.1,9,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T14:00:00,22.2,22.2,3.7,29.85,0,0,,0,0,14.8,7.7,48,1026.9,10.5,16,834,3,8,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T15:00:00,22.5,22.5,3.6,29.15,0,0,,0,0,13,13.4,15,1026.5,19.2,16,711,2.6,7,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T16:00:00,22.5,22.5,3.2,28.09,0,0,,0,0,14.8,8.8,30,1026,27.9,16,567,2,6,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T17:00:00,22.7,22.7,3.4,28.29,0,0,,0,0,16.6,8.7,40,1026.1,34.2,16,381,1.4,4,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T18:00:00,22.1,22.1,4,30.74,0,0,,0,0,33.5,13.5,33,1026.1,34.2,16,185,0.7,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T19:00:00,20.3,20.3,5.8,38.66,0,0,,0,0,9.4,8.2,21,1026.3,27.9,16,15,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T20:00:00,19.7,19.7,5.3,38.87,0,0,,0,0,7.6,3.2,17,1026.7,15.6,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T21:00:00,19.1,19.1,8,48.76,0,0,,0,0,7.6,7.3,166,1027.4,15.6,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T22:00:00,18.4,18.4,8,50.81,0,0,,0,0,5.4,4.1,91,1027.8,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-03T23:00:00,18.2,18.2,8.4,52.67,0,0,,0,0,7.6,3.7,275,1028.1,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T00:00:00,18.2,18.2,8.4,52.92,0,0,,0,0,7.6,2.9,283,1028.2,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T01:00:00,17.6,17.6,9,57.34,0,0,,0,0,7.6,4.8,295,1028.5,14.1,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T02:00:00,17.5,17.5,9.3,58.76,0,0,,0,0,1.8,3,328,1028.6,15.6,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T03:00:00,16.6,16.6,9.3,62.4,0,0,,0,0,1.8,2.1,340,1028.7,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T04:00:00,16.3,16.3,8.5,60.27,0,0,,0,0,3.6,1.7,340,1028.8,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T05:00:00,15.9,15.9,8.8,62.65,0,0,,0,0,3.6,5.7,313,1029.1,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T06:00:00,15.5,15.5,8.6,63.74,0,0,,0,0,5.4,2.7,6,1029.5,14.1,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T07:00:00,15.3,15.3,9.6,68.75,0,0,,0,0,5.4,3.2,7,1030.3,20.3,16,27,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T08:00:00,17.2,17.2,11.6,69.77,0,0,,0,0,7.6,3.9,11,1030.5,14.1,16,49,0.2,0,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T09:00:00,19.2,19.2,11.4,60.59,0,0,,0,0,9.4,7,51,1030.8,14.1,16,450,1.6,5,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T10:00:00,21.2,21.2,9.1,45.94,0,0,,0,0,7.6,8.9,53,1031,10.5,16,611,2.2,6,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T11:00:00,22.5,22.5,9.6,43.95,0,0,,0,0,7.6,11.6,60,1031.2,10.5,16,741,2.7,7,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T12:00:00,23.1,23.1,8.7,39.94,0,0,,0,0,9.4,11,40,1031,10.5,16,825,3,8,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T13:00:00,24.4,24.4,9,37.59,0,0,,0,0,9.4,8.8,40,1030.8,14.1,16,824,3,8,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T14:00:00,24.5,24.5,9.3,38.15,0,0,,0,0,27.7,9,90,1030.7,14.1,16,784,2.8,8,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T15:00:00,24.6,24.6,8.1,34.93,0,0,,0,0,33.5,8.7,158,1030.5,19.2,16,637,2.3,6,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T16:00:00,23.6,23.6,8.2,37.33,0,0,,0,0,14.8,8.4,136,1030.3,19.2,16,527,1.9,5,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T17:00:00,23.3,23.3,7.1,35.22,0,0,,0,0,14.8,9.8,132,1030,19.2,16,355,1.3,4,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T18:00:00,22.5,22.5,6.9,36.53,0,0,,0,0,14.8,7.6,170,1029.7,24.2,16,159,0.6,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T19:00:00,21.7,21.7,6.1,36.37,0,0,,0,0,14.8,4.4,88,1029.4,15.6,16,18,0.1,0,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T20:00:00,20.2,20.2,8.2,45.98,0,0,,0,0,13,3.8,61,1029.4,15.6,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T21:00:00,19.7,19.7,8.8,49.3,0,0,,0,0,13,3.4,57,1029.7,15.6,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T22:00:00,19.4,19.4,8.8,50.08,0,0,,0,0,13,2.1,50,1030,15.6,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-04T23:00:00,18.9,18.9,9.3,53.86,0,0,,0,0,11.2,1.7,47,1030,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-05T00:00:00,18.7,18.7,10.3,57.91,0,0,,0,0,11.2,1.2,50,1030,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-05T01:00:00,18.6,18.6,10.8,60.39,0,0,,0,0,11.2,0.9,336,1030.2,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-05T02:00:00,18.3,18.3,10.7,61.28,0,0,,0,0,9.4,0,0,1030,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-05T03:00:00,17.6,17.6,10.9,64.68,0,0,,0,0,11.2,3.5,22,1029.8,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-05T04:00:00,16.8,16.8,11,68.58,0,0,,0,0,7.6,4.2,22,1029.9,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-05T05:00:00,16.6,16.6,11.2,70.32,0,0,,0,0,7.6,3.6,8,1029.6,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-05T06:00:00,16.1,16.1,11.6,74.76,0,0,,0,0,7.6,1.8,2,1029.5,10.5,16,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-05T07:00:00,16.6,16.6,12.2,75.34,0,0,,0,0,9.4,3,15,1029.5,10.5,16,23,0.1,0,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-05T08:00:00,18,18,13.5,74.94,0,0,,0,0,7.6,9.1,51,1029.4,10.5,16,41,0.1,0,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-05T09:00:00,19.6,19.6,13.4,67.54,0,0,,0,0,11.2,11.8,64,1029.1,10.5,16,458,1.6,5,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-05T10:00:00,21,21,12.8,59.57,0,0,,0,0,11.2,12.4,78,1028.9,10.5,16,625,2.3,6,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-05T11:00:00,21.9,21.9,12.1,53.94,0,0,,0,0,13,15.2,53,1028.6,10.5,16,752,2.7,8,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-05T12:00:00,22.9,22.9,12.2,50.97,0,0,,0,0,14.8,14.5,40,1028.2,10.5,16,829,3,8,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-05T13:00:00,23.9,23.9,12.2,47.94,0,0,,0,0,14.8,11.4,73,1027.6,10.5,16,844,3,8,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-05T14:00:00,24.5,24.5,12.2,46.06,0,0,,0,0,16.6,12.7,96,1027.4,10.5,16,516,1.9,5,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-05T15:00:00,24.1,24.1,12,46.55,0,0,,0,0,29.5,15.9,73,1026.9,10.5,16,702,2.5,7,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-05T16:00:00,24.3,24.3,13.2,49.94,0,0,,0,0,16.6,17.3,77,1026.2,10.5,16,540,1.9,5,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-09-05T17:00:00,23.6,23.6,12.9,50.91,0,0,,0,0,27.7,16,81,1025.6,10.5,16,372,1.3,4,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
