name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2024-07-05T13:00:00,30.1,34.1,22.8,65,0,0,,0,0,29.5,11.2,250,1009.1,88.9,12.9,958,3.4,10,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-05T14:00:00,30.7,34.8,22.7,62.33,0,0,,0,0,31.7,7.1,223,1009.3,88.8,12.3,932,3.4,9,30,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-07-05T15:00:00,32.1,36.3,22.4,56.49,0,0,,0,0,29.5,8.5,160,1008.4,65,14.2,788,2.8,8,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-05T16:00:00,30.1,34.1,22.8,64.84,0,0,,0,0,37.1,12.6,153,1008.3,82.6,14.2,668,2.4,7,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-05T17:00:00,29.9,33.9,22.8,65.59,0,0,,0,0,29.5,20.7,145,1007.9,25.4,14.8,476,1.7,5,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-05T18:00:00,29.1,32.3,22.1,65.71,0,0,,0,0,35.3,15.8,139,1007.7,50.8,16,172,0.6,2,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-05T19:00:00,27.3,29.3,21.1,69,0,0,,0,0,33.5,18.9,127,1007.7,31,16,47,0.2,0,3,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-05T20:00:00,24.8,24.8,22.3,85.96,1.455,100,rain,0,0,38.9,7.6,9,1008.9,93.8,4.9,9,0,0,10,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-07-05T21:00:00,25.2,25.2,23.1,87.95,0.875,100,rain,0,0,27.7,7.8,73,1008.4,61.8,9.2,0,0,0,3,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-05T22:00:00,25.1,25.1,22.9,87.87,0,0,,0,0,27.7,3.7,75,1009.4,47.1,8.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-05T23:00:00,25.1,25.1,23.1,89.16,0,0,,0,0,25.9,3,65,1010,50.8,8,0,0,0,3,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T00:00:00,24.8,24.8,22.7,88.19,0,0,,0,0,22.3,6.2,51,1009.8,34.2,8,0,0,0,3,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T01:00:00,24.4,24.4,22.5,89.38,0,0,,0,0,18.4,3.4,72,1009.9,29.4,8.3,0,0,0,3,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T02:00:00,24,24,22.2,89.31,0,0,,0,0,16.6,5.9,77,1009.2,34.2,9.2,0,0,0,3,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T03:00:00,23.7,23.7,22,89.91,0,0,,0,0,14.8,2.6,66,1009.3,34.2,9.2,0,0,0,5,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T04:00:00,23.5,23.5,21.6,88.95,0,0,,0,0,18.4,9.2,122,1008.7,31,12.3,0,0,0,5,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T05:00:00,23,23,21.6,91.68,0,0,,0,0,14.8,4.8,65,1009,67.5,11.1,0,0,0,5,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T06:00:00,23,23,21.6,91.68,0,0,,0,0,14.8,5,124,1009.2,53.3,9.2,9,0,0,3,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T07:00:00,23.2,23.2,21.8,91.87,0,0,,0,0,16.6,6.6,47,1010.3,100,6.3,7,0,0,3,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T08:00:00,23.4,23.4,21.9,91.29,0.129,100,rain,0,0,18.4,6.7,137,1011.5,100,5,12,0,0,3,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T09:00:00,24.1,24.1,22.7,92.37,1.599,100,rain,0,0,18.4,7.8,107,1010.6,62.8,8.6,531,1.9,5,10,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T10:00:00,25.3,25.3,23,87.16,0,0,,0,0,18.4,2.9,21,1010.8,65.9,8.7,705,2.5,7,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T11:00:00,27.6,30.7,23,75.89,0,0,,0,0,20.5,2.6,0,1010.5,50.8,14.8,821,3,8,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T12:00:00,29.7,34.2,23.4,68.79,0,0,,0,0,20.5,5.7,130,1010.5,34.2,16,970,3.5,10,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T13:00:00,31.1,35.6,23,62.34,0,0,,0,0,22.3,2.4,335,1010.5,50.8,14.4,346,1.2,3,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T14:00:00,32.4,37,22.7,56.7,0,0,,0,0,24.1,4.7,15,1010.1,34.2,14.4,903,3.3,9,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T15:00:00,32.3,37.2,23.1,58.5,0,0,,0,0,27.7,9.4,160,1010,82.6,14.8,810,2.9,8,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T16:00:00,30.9,35.6,23.3,63.71,0,0,,0,0,35.3,23.8,160,1010.1,27.9,14.2,687,2.5,7,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T17:00:00,31.1,35.9,23.2,62.99,0,0,,0,0,35.3,8.3,91,1009.8,34.2,14.2,120,0.4,1,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T18:00:00,30.6,34.4,22.4,61.78,0,0,,0,0,25.9,11,193,1010.2,34.2,16,306,1.1,3,60,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T19:00:00,30.2,34,22.6,63.63,0,0,,0,0,25.9,7.5,339,1010,25.4,16,125,0.5,1,60,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T20:00:00,29.9,34.2,23.2,67.67,0,0,,0,0,29.5,5.3,84,1010.3,25.4,12.9,18,0.1,0,60,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T21:00:00,29.1,33.1,23.2,70.72,0,0,,0,0,22.3,3.6,79,1010.6,19.2,14.8,0,0,0,60,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T22:00:00,28.6,32.1,22.9,71.46,0,0,,0,0,18.4,2.6,69,1011.5,19.2,14.8,0,0,0,60,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-06T23:00:00,27.9,31,22.8,73.97,0,0,,0,0,18.4,5,51,1011.9,19.2,14.2,0,0,0,30,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T00:00:00,27.7,30.8,23,75.86,0,0,,0,0,16.6,3.3,22,1012.2,34.2,13.7,0,0,0,30,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T01:00:00,27.5,30.4,22.9,76.34,0,0,,0,0,14.8,2.4,78,1012.4,31,14.2,0,0,0,30,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T02:00:00,27,29.5,22.8,78.12,0,0,,0,0,13,2.4,274,1012.6,34.2,12.9,0,0,0,30,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T03:00:00,26.7,28.9,22.3,76.76,0,0,,0,0,9.4,0.9,345,1012.7,34.2,14.2,0,0,0,30,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T04:00:00,26.7,28.9,22.2,76.15,0,0,,0,0,9.4,7,348,1012.9,50.8,12.9,0,0,0,30,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T05:00:00,26.4,26.4,22.3,78.33,0,0,,0,0,9.4,8.7,43,1013.3,34.2,12.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T06:00:00,25.9,25.9,22,78.9,0,0,,0,0,9.4,8.4,29,1014.1,95.7,14.8,14,0.1,0,3,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T07:00:00,26.9,28.1,19.4,63.57,0,0,,0,0,11.2,13,25,1014.6,95.7,16,33,0.1,0,10,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T08:00:00,27.4,28.4,18.3,57.82,0,0,,0,0,11.2,12.2,20,1015.1,65,16,279,1,3,3,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T09:00:00,28.3,29,17.5,51.68,0,0,,0,0,11.2,12.4,32,1015,47.7,16,253,0.9,3,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T10:00:00,28.7,29.6,17.9,52.06,0,0,,0,0,11.2,10.6,30,1014.8,34.2,16,327,1.2,3,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T11:00:00,29.7,30.5,17.9,49.17,0,0,,0,0,11.2,5.2,19,1015,47.7,16,401,1.4,4,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T12:00:00,30.1,30.7,17.5,46.98,0,0,,0,0,11.2,12.7,38,1015.4,88.9,16,385,1.4,4,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T13:00:00,30.3,30.7,17.2,45.42,0,0,,0,0,11.2,10.9,70,1015.5,88.9,16,515,1.9,5,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T14:00:00,32.9,33.4,17.2,39.2,0,0,,0,0,11.2,11.2,60,1015.2,30.4,16,925,3.3,9,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T15:00:00,31.4,31.8,17,42.09,0,0,,0,0,11.2,12.4,108,1014.9,88.9,16,830,3,8,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T16:00:00,33.1,33.6,17.1,38.72,0,0,,0,0,13,10.2,55,1014.6,34.2,16,682,2.5,7,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T17:00:00,32.5,33.6,18.3,43.03,0,0,,0,0,14.8,8.7,61,1014.4,27.3,16,519,1.9,5,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T18:00:00,32,32.9,18.1,43.73,0,0,,0,0,38.9,14.5,75,1014.3,47.1,16,385,1.4,4,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T19:00:00,31.6,33,18.9,47.03,0,0,,0,0,13,10.9,74,1014.6,30.4,16,125,0.5,1,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T20:00:00,30.5,31.8,18.8,49.76,0,0,,0,0,13,7.8,88,1014.9,30.4,16,20,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T21:00:00,28.7,31.1,21.1,63.33,0,0,,0,0,11.2,1.5,37,1015.2,30.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T22:00:00,27.7,30.1,21.7,69.79,0,0,,0,0,9.4,2.6,70,1015.8,30.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-07T23:00:00,27.4,29.6,21.7,70.98,0,0,,0,0,9.4,5.9,122,1015.9,34.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T00:00:00,26.8,29,22.1,75.36,0,0,,0,0,7.6,1.2,310,1016,27.9,16,0,0,0,3,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T01:00:00,26.3,26.3,22.2,78.31,0,0,,0,0,7.6,1.2,313,1016.1,19.2,14.8,0,0,0,10,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T02:00:00,25.9,25.9,22.7,82.43,0,0,,0,0,7.6,0,0,1016.2,25.4,14.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T03:00:00,25.8,25.8,22.2,80.46,0,0,,0,0,7.6,0.9,27,1015.9,25.4,13.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T04:00:00,26,26,21.9,78.22,0,0,,0,0,5.4,1.7,17,1016,25.4,13.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T05:00:00,25.3,25.3,21.9,81.31,0,0,,0,0,5.4,2.1,20,1016.1,19.2,13.7,0,0,0,30,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T06:00:00,24.6,24.6,21.8,84.32,0,0,,0,0,5.4,6.9,53,1016.4,15.6,11.9,21,0.1,0,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T07:00:00,25.5,25.5,21.7,79.45,0,0,,0,0,7.6,3.8,9,1017,15.6,13.7,65,0.2,1,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T08:00:00,26.8,28.6,21.2,71.74,0,0,,0,0,9.4,6.3,38,1017.4,19.2,14.8,360,1.3,4,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T09:00:00,28.6,31,21.2,64.36,0,0,,0,0,9.4,4.4,26,1017.1,27.9,14.8,538,1.9,5,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T10:00:00,29.8,32.3,20.9,58.98,0,0,,0,0,9.4,9.1,36,1017.3,50.8,14.8,697,2.5,7,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T11:00:00,30.2,32.7,20.8,57.35,0,0,,0,0,9.4,9.5,52,1017.3,34.2,16,178,0.6,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T12:00:00,31.7,33.5,19.5,48.62,0,0,,0,0,11.2,12.6,72,1017.1,34.2,16,970,3.5,10,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T13:00:00,33.2,34.8,18.8,42.57,0,0,,0,0,13,13.2,50,1016.7,25.4,16,1016,3.7,10,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T14:00:00,33.1,34.4,18.6,42.38,0,0,,0,0,14.8,11.2,41,1016.1,34.2,16,900,3.2,9,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T15:00:00,31.1,34.4,21.7,57.32,0,0,,0,0,18.4,19.6,164,1016,58.7,16,780,2.8,8,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T16:00:00,32,34.4,20.3,50.01,0,0,,0,0,29.5,6.4,86,1015.6,19.2,16,654,2.4,7,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T17:00:00,31.6,34.5,21.1,54.01,0,0,,0,0,20.5,5.9,77,1015.5,34.2,16,455,1.6,5,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T18:00:00,30.7,33.3,21,56.28,0,0,,0,0,20.5,17.6,148,1015.3,34.2,16,214,0.8,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T19:00:00,29.6,32.3,21.3,61.13,0,0,,0,0,20.5,16.1,158,1015.5,34.2,16,146,0.5,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T20:00:00,28.1,30.6,21.7,68.14,0,0,,0,0,18.4,5.9,82,1015.6,34.2,16,11,0,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T21:00:00,26.9,28.7,20.8,69.37,0,0,,0,0,18.4,11.5,153,1015.5,34.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T22:00:00,26.7,26.7,20.9,70.87,0,0,,0,0,16.6,3.8,337,1015.9,34.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-08T23:00:00,25.7,25.7,21.8,79.18,0,0,,0,0,14.8,4,78,1016.1,34.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-09T00:00:00,25.7,25.7,21.8,79.18,0,0,,0,0,13,2.1,57,1016.3,36.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-09T01:00:00,25.5,25.5,21.8,79.95,0,0,,0,0,11.2,2.1,61,1016.4,36.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-09T02:00:00,25,25,21.8,82.61,0,0,,0,0,11.2,3.8,74,1016,36.7,16,0,0,0,3,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-09T03:00:00,24.7,24.7,21.8,83.68,0,0,,0,0,11.2,2.6,63,1015.5,53.3,16,0,0,0,3,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-09T04:00:00,24.3,24.3,21.8,85.68,0,0,,0,0,11.2,2.5,54,1015.4,36.7,14.8,0,0,0,3,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-09T05:00:00,23.9,23.9,21.7,87.2,0,0,,0,0,9.4,3,56,1015.3,27.9,14.8,0,0,0,3,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-09T06:00:00,23.9,23.9,21.8,87.87,0,0,,0,0,9.4,0,0,1015.3,27.9,12.3,26,0.1,0,3,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-09T07:00:00,24.8,24.8,22.3,85.86,0,0,,0,0,9.4,2.1,54,1015.3,15.6,12.5,53,0.2,1,3,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-09T08:00:00,25.9,25.9,22.1,79.61,0,0,,0,0,9.4,3.4,295,1015.4,25.4,14.3,290,1,3,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-09T09:00:00,27.6,30.2,22.2,72.47,0,0,,0,0,11.2,3,17,1015.5,19.2,13.8,517,1.9,5,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-09T10:00:00,29.7,33,22.1,63.55,0,0,,0,0,14.8,3,37,1015.1,19.2,14.4,714,2.6,7,10,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-09T11:00:00,30.7,34.5,22.4,61.26,0,0,,0,0,16.6,9.5,145,1015.1,34.2,16,752,2.7,8,10,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-09T12:00:00,31.2,34.5,21.6,56.82,0,0,,0,0,29.5,15.8,174,1014.5,34.2,16,817,2.9,8,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-09T13:00:00,30.7,34.5,22.3,60.68,0,0,,0,0,22.3,15.8,162,1014.3,34.2,16,783,2.8,8,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-09T14:00:00,30.7,34.9,22.8,62.56,0,0,,0,0,27.7,7,71,1014.1,34.2,14.8,930,3.3,9,8,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-09T15:00:00,30.9,35.4,23,62.9,0,0,,0,0,28.9,13.1,152,1013.6,34.2,14.8,805,2.9,8,8,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-09T16:00:00,31.1,35.4,22.8,61.12,0,0,,0,0,33.5,9.5,181,1013,36.3,14.8,613,2.2,6,30,Partially cloudy,partly-cloudy-day,"72505394728,72502014734,F1417,72503014732"
"New York City,USA",2024-07-09T17:00:00,29.9,33.8,22.8,65.72,0,0,,0,0,33.5,14.8,158,1012.7,27.5,16,424,1.5,4,30,Partially cloudy,partly-cloudy-day,"72505394728,72502014734,F1417,72503014732"
"New York City,USA",2024-07-09T18:00:00,29.2,32.6,22.5,67.14,0,0,,0,0,38.9,14.1,148,1012.2,34.2,16,62,0.2,1,8,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-09T19:00:00,28.8,32.4,22.9,70.8,0,0,,0,0,27.7,9.7,168,1011.9,61.8,14.2,74,0.3,1,8,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-09T20:00:00,29.2,33.4,23.5,71.46,0,0,,0,0,24.1,4.8,91,1011.7,47.7,14.8,16,0.1,0,30,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-09T21:00:00,29.2,33.4,23.4,71.02,0,0,,0,0,22.3,7,272,1011.8,31,16,3,0,0,30,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-09T22:00:00,29.5,33.8,23.3,69.33,0,0,,0,0,20.5,8.8,196,1012.4,31,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-09T23:00:00,29.1,33,23.1,69.91,0,0,,0,0,18.4,10,188,1012.4,34.2,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
"New York City,USA",2024-07-10T00:00:00,28.7,31.8,22.2,67.82,0,0,,0,0,16.6,13.4,217,1012.9,34.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
